url,file_path,word_count,status,evidence
https://waterbalancetools.com/academy/fundamentals/pool-vs-hot-tub-chemistry,academy/fundamentals/pool-vs-hot-tub-chemistry.html,687,ADSENSE_READY,"word_count=687, overall_quality_score=2.2."
https://waterbalancetools.com/academy/fundamentals/the-four-core-water-tests,academy/fundamentals/the-four-core-water-tests.html,673,ADSENSE_REVIEW,"overall_quality_score=2.1, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/academy/fundamentals/understanding-pool-water-chemistry,academy/fundamentals/understanding-pool-water-chemistry.html,689,ADSENSE_READY,"word_count=689, overall_quality_score=2.2."
https://waterbalancetools.com/academy/fundamentals/why-water-testing-matters,academy/fundamentals/why-water-testing-matters.html,646,ADSENSE_READY,"word_count=646, overall_quality_score=2.2."
https://waterbalancetools.com/academy/hot-tubs/daily-spa-maintenance,academy/hot-tubs/daily-spa-maintenance.html,672,ADSENSE_READY,"word_count=672, overall_quality_score=2.2."
https://waterbalancetools.com/academy/hot-tubs/,academy/hot-tubs/index.html,231,ADSENSE_READY,"word_count=231, overall_quality_score=1.7."
https://waterbalancetools.com/academy/hot-tubs/monthly-spa-maintenance,academy/hot-tubs/monthly-spa-maintenance.html,694,ADSENSE_READY,"word_count=694, overall_quality_score=2.2."
https://waterbalancetools.com/academy/hot-tubs/refilling-your-hot-tub,academy/hot-tubs/refilling-your-hot-tub.html,790,ADSENSE_READY,"word_count=790, overall_quality_score=2.2."
https://waterbalancetools.com/academy/hot-tubs/shock-after-heavy-use,academy/hot-tubs/shock-after-heavy-use.html,740,ADSENSE_READY,"word_count=740, overall_quality_score=2.2."
https://waterbalancetools.com/academy/hot-tubs/weekly-spa-maintenance,academy/hot-tubs/weekly-spa-maintenance.html,698,ADSENSE_READY,"word_count=698, overall_quality_score=2.1."
https://waterbalancetools.com/academy/hot-tubs/winter-spa-care,academy/hot-tubs/winter-spa-care.html,790,ADSENSE_READY,"word_count=790, overall_quality_score=2.2."
https://waterbalancetools.com/academy/,academy/index.html,156,ADSENSE_READY,"word_count=156, overall_quality_score=1.7."
https://waterbalancetools.com/academy/sanitizers/breakpoint-chlorination,academy/sanitizers/breakpoint-chlorination.html,723,ADSENSE_READY,"word_count=723, overall_quality_score=2.1."
https://waterbalancetools.com/academy/sanitizers/bromine-vs-chlorine,academy/sanitizers/bromine-vs-chlorine.html,705,ADSENSE_READY,"word_count=705, overall_quality_score=2.1."
https://waterbalancetools.com/academy/sanitizers/combined-chlorine-explained,academy/sanitizers/combined-chlorine-explained.html,653,ADSENSE_REVIEW,"overall_quality_score=2, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/academy/sanitizers/,academy/sanitizers/index.html,230,ADSENSE_READY,"word_count=230, overall_quality_score=1.7."
https://waterbalancetools.com/academy/sanitizers/liquid-chlorine-vs-tablets,academy/sanitizers/liquid-chlorine-vs-tablets.html,698,ADSENSE_REVIEW,"overall_quality_score=2.1, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/academy/sanitizers/shock-treatments-explained,academy/sanitizers/shock-treatments-explained.html,671,ADSENSE_READY,"word_count=671, overall_quality_score=2.1."
https://waterbalancetools.com/academy/sanitizers/understanding-free-chlorine,academy/sanitizers/understanding-free-chlorine.html,681,ADSENSE_REVIEW,"overall_quality_score=2.1, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/academy/testing/common-testing-mistakes,academy/testing/common-testing-mistakes.html,677,ADSENSE_READY,"word_count=677, overall_quality_score=2.1."
https://waterbalancetools.com/academy/testing/digital-pool-testers,academy/testing/digital-pool-testers.html,634,ADSENSE_REVIEW,"overall_quality_score=1.9, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/academy/testing/how-often-to-test-water,academy/testing/how-often-to-test-water.html,639,ADSENSE_READY,"word_count=639, overall_quality_score=2.1."
https://waterbalancetools.com/academy/testing/,academy/testing/index.html,216,ADSENSE_READY,"word_count=216, overall_quality_score=1.7."
https://waterbalancetools.com/academy/testing/understanding-test-results,academy/testing/understanding-test-results.html,723,ADSENSE_READY,"word_count=723, overall_quality_score=2.3."
https://waterbalancetools.com/academy/testing/using-liquid-test-kits,academy/testing/using-liquid-test-kits.html,669,ADSENSE_REVIEW,"overall_quality_score=2.1, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/academy/testing/using-test-strips,academy/testing/using-test-strips.html,663,ADSENSE_READY,"word_count=663, overall_quality_score=2.1."
https://waterbalancetools.com/academy/troubleshooting/cloudy-water,academy/troubleshooting/cloudy-water.html,773,ADSENSE_READY,"word_count=773, overall_quality_score=2.2."
https://waterbalancetools.com/academy/troubleshooting/corrosion,academy/troubleshooting/corrosion.html,762,ADSENSE_READY,"word_count=762, overall_quality_score=2.2."
https://waterbalancetools.com/academy/troubleshooting/foaming-hot-tubs,academy/troubleshooting/foaming-hot-tubs.html,699,ADSENSE_READY,"word_count=699, overall_quality_score=2.2."
https://waterbalancetools.com/academy/troubleshooting/green-water,academy/troubleshooting/green-water.html,844,ADSENSE_READY,"word_count=844, overall_quality_score=2.2."
https://waterbalancetools.com/academy/troubleshooting/,academy/troubleshooting/index.html,235,ADSENSE_READY,"word_count=235, overall_quality_score=1.7."
https://waterbalancetools.com/academy/troubleshooting/scaling,academy/troubleshooting/scaling.html,757,ADSENSE_READY,"word_count=757, overall_quality_score=2.2."
https://waterbalancetools.com/academy/troubleshooting/strong-chlorine-smell,academy/troubleshooting/strong-chlorine-smell.html,760,ADSENSE_READY,"word_count=760, overall_quality_score=2.2."
https://waterbalancetools.com/academy/vacation-rentals/chemical-log-sheets,academy/vacation-rentals/chemical-log-sheets.html,765,ADSENSE_READY,"word_count=765, overall_quality_score=2.1."
https://waterbalancetools.com/academy/vacation-rentals/emergency-water-recovery,academy/vacation-rentals/emergency-water-recovery.html,837,ADSENSE_READY,"word_count=837, overall_quality_score=2.3."
https://waterbalancetools.com/academy/vacation-rentals/guest-safety,academy/vacation-rentals/guest-safety.html,718,ADSENSE_READY,"word_count=718, overall_quality_score=2."
https://waterbalancetools.com/academy/vacation-rentals/,academy/vacation-rentals/index.html,230,ADSENSE_READY,"word_count=230, overall_quality_score=1.8."
https://waterbalancetools.com/academy/vacation-rentals/maintenance-schedule,academy/vacation-rentals/maintenance-schedule.html,673,ADSENSE_READY,"word_count=673, overall_quality_score=2."
https://waterbalancetools.com/academy/vacation-rentals/turnover-checklist,academy/vacation-rentals/turnover-checklist.html,731,ADSENSE_READY,"word_count=731, overall_quality_score=2.2."
https://waterbalancetools.com/academy/vacation-rentals/weekly-inspection,academy/vacation-rentals/weekly-inspection.html,709,ADSENSE_READY,"word_count=709, overall_quality_score=2.1."
https://waterbalancetools.com/academy/water-balance/,academy/water-balance/index.html,221,ADSENSE_READY,"word_count=221, overall_quality_score=1.7."
https://waterbalancetools.com/academy/water-balance/understanding-calcium-hardness,academy/water-balance/understanding-calcium-hardness.html,696,ADSENSE_READY,"word_count=696, overall_quality_score=2.3."
https://waterbalancetools.com/academy/water-balance/understanding-cyanuric-acid,academy/water-balance/understanding-cyanuric-acid.html,747,ADSENSE_READY,"word_count=747, overall_quality_score=2.2."
https://waterbalancetools.com/academy/water-balance/understanding-lsi,academy/water-balance/understanding-lsi.html,728,ADSENSE_READY,"word_count=728, overall_quality_score=2.1."
https://waterbalancetools.com/academy/water-balance/understanding-ph,academy/water-balance/understanding-ph.html,723,ADSENSE_READY,"word_count=723, overall_quality_score=2.2."
https://waterbalancetools.com/academy/water-balance/understanding-total-alkalinity,academy/water-balance/understanding-total-alkalinity.html,708,ADSENSE_READY,"word_count=708, overall_quality_score=2.2."
https://waterbalancetools.com/academy/water-balance/water-balance-order,academy/water-balance/water-balance-order.html,719,ADSENSE_READY,"word_count=719, overall_quality_score=2.2."
https://waterbalancetools.com/all-pages,all-pages.html,737,ADSENSE_READY,"word_count=737, overall_quality_score=1.9."
https://waterbalancetools.com/audit/google/authority-flow,audit/google/authority-flow.html,545,ADSENSE_RISK,"page_type=internal-dashboard: internal tooling / error page, not real user content."
https://waterbalancetools.com/audit/google/crawl-depth,audit/google/crawl-depth.html,3180,ADSENSE_RISK,"page_type=internal-dashboard: internal tooling / error page, not real user content."
https://waterbalancetools.com/audit/google/freshness,audit/google/freshness.html,408,ADSENSE_RISK,"page_type=internal-dashboard: internal tooling / error page, not real user content."
https://waterbalancetools.com/audit/google/,audit/google/index.html,29,ADSENSE_RISK,"page_type=internal-dashboard: internal tooling / error page, not real user content."
https://waterbalancetools.com/audit/google/priority-report,audit/google/priority-report.html,2234,ADSENSE_RISK,"page_type=internal-dashboard: internal tooling / error page, not real user content."
https://waterbalancetools.com/audit/google/search-console-helper,audit/google/search-console-helper.html,17,ADSENSE_RISK,"page_type=internal-dashboard: internal tooling / error page, not real user content."
https://waterbalancetools.com/audit/google/weak-pages,audit/google/weak-pages.html,834,ADSENSE_RISK,"page_type=internal-dashboard: internal tooling / error page, not real user content."
https://waterbalancetools.com/calculators/chemical-calculator,calculators/chemical-calculator.html,913,ADSENSE_READY,"word_count=913, overall_quality_score=2.7."
https://waterbalancetools.com/calculators/hot-tub-chlorine-calculator,calculators/hot-tub-chlorine-calculator.html,735,ADSENSE_REVIEW,"overall_quality_score=2.5, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/calculators/hot-tub-ph-calculator,calculators/hot-tub-ph-calculator.html,319,ADSENSE_READY,"word_count=319, overall_quality_score=2.1."
https://waterbalancetools.com/calculators/hot-tub-shock-calculator,calculators/hot-tub-shock-calculator.html,362,ADSENSE_READY,"word_count=362, overall_quality_score=2.1."
https://waterbalancetools.com/calculators/,calculators/index.html,551,ADSENSE_READY,"word_count=551, overall_quality_score=1.9."
https://waterbalancetools.com/calculators/pool-alkalinity-calculator,calculators/pool-alkalinity-calculator.html,338,ADSENSE_READY,"word_count=338, overall_quality_score=2.1."
https://waterbalancetools.com/calculators/pool-chlorine-calculator,calculators/pool-chlorine-calculator.html,493,ADSENSE_REVIEW,"overall_quality_score=2.4, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/calculators/pool-cyanuric-acid-calculator,calculators/pool-cyanuric-acid-calculator.html,368,ADSENSE_READY,"word_count=368, overall_quality_score=2.1."
https://waterbalancetools.com/calculators/pool-ph-calculator,calculators/pool-ph-calculator.html,676,ADSENSE_READY,"word_count=676, overall_quality_score=2.5."
https://waterbalancetools.com/calculators/pool-shock-calculator,calculators/pool-shock-calculator.html,686,ADSENSE_READY,"word_count=686, overall_quality_score=2.6."
https://waterbalancetools.com/calculators/pool-turnover-rate-calculator,calculators/pool-turnover-rate-calculator.html,346,ADSENSE_READY,"word_count=346, overall_quality_score=2.1."
https://waterbalancetools.com/calculators/pool-volume-calculator,calculators/pool-volume-calculator.html,358,ADSENSE_READY,"word_count=358, overall_quality_score=2.1."
https://waterbalancetools.com/calculators/saltwater-pool-salt-calculator,calculators/saltwater-pool-salt-calculator.html,360,ADSENSE_READY,"word_count=360, overall_quality_score=2."
https://waterbalancetools.com/calculators/spa-volume-calculator,calculators/spa-volume-calculator.html,332,ADSENSE_READY,"word_count=332, overall_quality_score=2.1."
https://waterbalancetools.com/calculators/volume-calculator,calculators/volume-calculator.html,339,ADSENSE_READY,"word_count=339, overall_quality_score=2.1."
https://waterbalancetools.com/charts/hot-tub-chemical-levels-chart,charts/hot-tub-chemical-levels-chart.html,132,ADSENSE_RISK,word_count=132 (<150) -- thin content risk under Google Publisher Policies.
https://waterbalancetools.com/charts/,charts/index.html,243,ADSENSE_READY,"word_count=243, overall_quality_score=1.9."
https://waterbalancetools.com/charts/pool-chemical-levels-chart,charts/pool-chemical-levels-chart.html,210,ADSENSE_READY,"word_count=210, overall_quality_score=2.1."
https://waterbalancetools.com/charts/pool-water-balance-chart,charts/pool-water-balance-chart.html,163,ADSENSE_READY,"word_count=163, overall_quality_score=1.9."
https://waterbalancetools.com/comparisons/chlorine-vs-bromine-hot-tub,comparisons/chlorine-vs-bromine-hot-tub.html,215,ADSENSE_READY,"word_count=215, overall_quality_score=1.9."
https://waterbalancetools.com/comparisons/chlorine-vs-bromine,comparisons/chlorine-vs-bromine.html,658,ADSENSE_READY,"word_count=658, overall_quality_score=2.5."
https://waterbalancetools.com/comparisons/free-chlorine-vs-total-chlorine,comparisons/free-chlorine-vs-total-chlorine.html,709,ADSENSE_READY,"word_count=709, overall_quality_score=2.5."
https://waterbalancetools.com/comparisons/,comparisons/index.html,544,ADSENSE_REVIEW,"overall_quality_score=1.8, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/comparisons/liquid-chlorine-vs-tablets,comparisons/liquid-chlorine-vs-tablets.html,726,ADSENSE_READY,"word_count=726, overall_quality_score=2.5."
https://waterbalancetools.com/comparisons/pool-shock-vs-chlorine,comparisons/pool-shock-vs-chlorine.html,648,ADSENSE_READY,"word_count=648, overall_quality_score=2.6."
https://waterbalancetools.com/comparisons/salt-water-pool-vs-chlorine-pool,comparisons/salt-water-pool-vs-chlorine-pool.html,710,ADSENSE_READY,"word_count=710, overall_quality_score=2.5."
https://waterbalancetools.com/comparisons/saltwater-pool-vs-chlorine,comparisons/saltwater-pool-vs-chlorine.html,247,ADSENSE_READY,"word_count=247, overall_quality_score=2."
https://waterbalancetools.com/editorial/content-standards/,editorial/content-standards/index.html,271,ADSENSE_READY,"word_count=271, overall_quality_score=1.8."
https://waterbalancetools.com/editorial/correction-policy/,editorial/correction-policy/index.html,262,ADSENSE_READY,"word_count=262, overall_quality_score=1.8."
https://waterbalancetools.com/editorial/editorial-policy/,editorial/editorial-policy/index.html,373,ADSENSE_READY,"word_count=373, overall_quality_score=1.8."
https://waterbalancetools.com/editorial/,editorial/index.html,129,ADSENSE_RISK,word_count=129 (<150) -- thin content risk under Google Publisher Policies.
https://waterbalancetools.com/editorial/review-process/,editorial/review-process/index.html,286,ADSENSE_READY,"word_count=286, overall_quality_score=1.8."
https://waterbalancetools.com/editorial/update-policy/,editorial/update-policy/index.html,256,ADSENSE_READY,"word_count=256, overall_quality_score=1.8."
https://waterbalancetools.com/entities/algae,entities/algae.html,278,ADSENSE_REVIEW,"overall_quality_score=1.6, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/alkalinity,entities/alkalinity.html,384,ADSENSE_REVIEW,"overall_quality_score=1.8, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/automatic-chlorinator,entities/automatic-chlorinator.html,234,ADSENSE_READY,"word_count=234, overall_quality_score=1.9."
https://waterbalancetools.com/entities/backwashing,entities/backwashing.html,292,ADSENSE_READY,"word_count=292, overall_quality_score=1.7."
https://waterbalancetools.com/entities/baking-soda,entities/baking-soda.html,237,ADSENSE_READY,"word_count=237, overall_quality_score=1.8."
https://waterbalancetools.com/entities/balancing,entities/balancing.html,337,ADSENSE_REVIEW,"overall_quality_score=1.6, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/biguanide,entities/biguanide.html,180,ADSENSE_READY,"word_count=180, overall_quality_score=1.7."
https://waterbalancetools.com/entities/breakpoint-chlorination,entities/breakpoint-chlorination.html,283,ADSENSE_READY,"word_count=283, overall_quality_score=1.8."
https://waterbalancetools.com/entities/bromine,entities/bromine.html,262,ADSENSE_READY,"word_count=262, overall_quality_score=1.8."
https://waterbalancetools.com/entities/calcium-chloride,entities/calcium-chloride.html,215,ADSENSE_READY,"word_count=215, overall_quality_score=1.8."
https://waterbalancetools.com/entities/calcium-hardness,entities/calcium-hardness.html,409,ADSENSE_REVIEW,"overall_quality_score=1.8, repetition_score=0 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/calcium-hypochlorite,entities/calcium-hypochlorite.html,267,ADSENSE_REVIEW,"overall_quality_score=1.8, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/cartridge-filter,entities/cartridge-filter.html,239,ADSENSE_REVIEW,"overall_quality_score=1.5, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/cdc,entities/cdc.html,139,ADSENSE_RISK,word_count=139 (<150) -- thin content risk under Google Publisher Policies.
https://waterbalancetools.com/entities/chemical-feeder,entities/chemical-feeder.html,170,ADSENSE_REVIEW,"overall_quality_score=1.5, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/chemical-log,entities/chemical-log.html,180,ADSENSE_READY,"word_count=180, overall_quality_score=1.6."
https://waterbalancetools.com/entities/closing-checklist,entities/closing-checklist.html,142,ADSENSE_RISK,word_count=142 (<150) -- thin content risk under Google Publisher Policies.
https://waterbalancetools.com/entities/cloudy-water,entities/cloudy-water.html,294,ADSENSE_REVIEW,"overall_quality_score=1.5, repetition_score=0 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/combined-chlorine,entities/combined-chlorine.html,336,ADSENSE_REVIEW,"overall_quality_score=1.8, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/commercial-pool,entities/commercial-pool.html,259,ADSENSE_REVIEW,"overall_quality_score=1.6, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/concrete-pool,entities/concrete-pool.html,237,ADSENSE_REVIEW,"overall_quality_score=1.7, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/copper,entities/copper.html,197,ADSENSE_READY,"word_count=197, overall_quality_score=1.8."
https://waterbalancetools.com/entities/corrosion,entities/corrosion.html,333,ADSENSE_REVIEW,"overall_quality_score=1.7, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/cover,entities/cover.html,225,ADSENSE_READY,"word_count=225, overall_quality_score=1.8."
https://waterbalancetools.com/entities/cyanuric-acid,entities/cyanuric-acid.html,331,ADSENSE_READY,"word_count=331, overall_quality_score=1.9."
https://waterbalancetools.com/entities/de-filter,entities/de-filter.html,270,ADSENSE_REVIEW,"overall_quality_score=1.5, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/emergency-reference,entities/emergency-reference.html,192,ADSENSE_REVIEW,"overall_quality_score=1.5, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/epa,entities/epa.html,128,ADSENSE_RISK,word_count=128 (<150) -- thin content risk under Google Publisher Policies.
https://waterbalancetools.com/entities/eye-irritation,entities/eye-irritation.html,211,ADSENSE_READY,"word_count=211, overall_quality_score=1.7."
https://waterbalancetools.com/entities/fiberglass-pool,entities/fiberglass-pool.html,193,ADSENSE_REVIEW,"overall_quality_score=1.5, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/filtration,entities/filtration.html,350,ADSENSE_REVIEW,"overall_quality_score=1.6, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/flow-rate,entities/flow-rate.html,290,ADSENSE_REVIEW,"overall_quality_score=1.6, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/foaming,entities/foaming.html,207,ADSENSE_REVIEW,"overall_quality_score=1.6, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/free-chlorine,entities/free-chlorine.html,457,ADSENSE_REVIEW,"overall_quality_score=1.8, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/gallons,entities/gallons.html,209,ADSENSE_READY,"word_count=209, overall_quality_score=1.8."
https://waterbalancetools.com/entities/green-water,entities/green-water.html,308,ADSENSE_REVIEW,"overall_quality_score=1.7, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/heater,entities/heater.html,217,ADSENSE_REVIEW,"overall_quality_score=1.6, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/high-chlorine,entities/high-chlorine.html,205,ADSENSE_READY,"word_count=205, overall_quality_score=1.9."
https://waterbalancetools.com/entities/high-ph,entities/high-ph.html,303,ADSENSE_REVIEW,"overall_quality_score=1.7, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/hot-tub,entities/hot-tub.html,370,ADSENSE_REVIEW,"overall_quality_score=1.6, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/hydrogen-peroxide,entities/hydrogen-peroxide.html,190,ADSENSE_READY,"word_count=190, overall_quality_score=1.7."
https://waterbalancetools.com/entities/,entities/index.html,1657,ADSENSE_READY,"word_count=1657, overall_quality_score=1.8."
https://waterbalancetools.com/entities/indoor-pool,entities/indoor-pool.html,199,ADSENSE_READY,"word_count=199, overall_quality_score=1.6."
https://waterbalancetools.com/entities/iron,entities/iron.html,192,ADSENSE_READY,"word_count=192, overall_quality_score=1.7."
https://waterbalancetools.com/entities/lamotte,entities/lamotte.html,125,ADSENSE_RISK,word_count=125 (<150) -- thin content risk under Google Publisher Policies.
https://waterbalancetools.com/entities/liquid-chlorine,entities/liquid-chlorine.html,236,ADSENSE_READY,"word_count=236, overall_quality_score=1.9."
https://waterbalancetools.com/entities/liters,entities/liters.html,160,ADSENSE_READY,"word_count=160, overall_quality_score=1.6."
https://waterbalancetools.com/entities/low-chlorine,entities/low-chlorine.html,288,ADSENSE_REVIEW,"overall_quality_score=1.7, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/low-ph,entities/low-ph.html,269,ADSENSE_REVIEW,"overall_quality_score=1.6, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/lsi,entities/lsi.html,376,ADSENSE_REVIEW,"overall_quality_score=1.5, repetition_score=0 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/maintenance-checklist,entities/maintenance-checklist.html,195,ADSENSE_REVIEW,"overall_quality_score=1.5, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/maintenance-log,entities/maintenance-log.html,174,ADSENSE_READY,"word_count=174, overall_quality_score=1.6."
https://waterbalancetools.com/entities/manganese,entities/manganese.html,168,ADSENSE_READY,"word_count=168, overall_quality_score=1.7."
https://waterbalancetools.com/entities/muriatic-acid,entities/muriatic-acid.html,302,ADSENSE_REVIEW,"overall_quality_score=1.7, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/nsf,entities/nsf.html,120,ADSENSE_RISK,word_count=120 (<150) -- thin content risk under Google Publisher Policies.
https://waterbalancetools.com/entities/opening-checklist,entities/opening-checklist.html,153,ADSENSE_READY,"word_count=153, overall_quality_score=1.6."
https://waterbalancetools.com/entities/orp,entities/orp.html,204,ADSENSE_READY,"word_count=204, overall_quality_score=1.7."
https://waterbalancetools.com/entities/outdoor-pool,entities/outdoor-pool.html,225,ADSENSE_REVIEW,"overall_quality_score=1.6, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/oxidation,entities/oxidation.html,207,ADSENSE_REVIEW,"overall_quality_score=1.6, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/ozone,entities/ozone.html,202,ADSENSE_READY,"word_count=202, overall_quality_score=1.8."
https://waterbalancetools.com/entities/ph,entities/ph.html,489,ADSENSE_REVIEW,"overall_quality_score=1.7, repetition_score=0 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/phosphate,entities/phosphate.html,200,ADSENSE_READY,"word_count=200, overall_quality_score=1.7."
https://waterbalancetools.com/entities/phta,entities/phta.html,204,ADSENSE_READY,"word_count=204, overall_quality_score=1.8."
https://waterbalancetools.com/entities/pool-opening,entities/pool-opening.html,230,ADSENSE_REVIEW,"overall_quality_score=1.6, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/pool-salt,entities/pool-salt.html,200,ADSENSE_READY,"word_count=200, overall_quality_score=1.9."
https://waterbalancetools.com/entities/ppm,entities/ppm.html,233,ADSENSE_REVIEW,"overall_quality_score=1.7, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/pump,entities/pump.html,339,ADSENSE_REVIEW,"overall_quality_score=1.7, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/salt-chlorinator,entities/salt-chlorinator.html,308,ADSENSE_REVIEW,"overall_quality_score=1.8, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/salt,entities/salt.html,307,ADSENSE_REVIEW,"overall_quality_score=1.8, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/saltwater-pool,entities/saltwater-pool.html,306,ADSENSE_REVIEW,"overall_quality_score=1.7, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/sand-filter,entities/sand-filter.html,275,ADSENSE_REVIEW,"overall_quality_score=1.5, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/sanitizing,entities/sanitizing.html,313,ADSENSE_READY,"word_count=313, overall_quality_score=1.7."
https://waterbalancetools.com/entities/scaling,entities/scaling.html,314,ADSENSE_REVIEW,"overall_quality_score=1.7, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/shock-treatment,entities/shock-treatment.html,438,ADSENSE_REVIEW,"overall_quality_score=1.9, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/skimmer,entities/skimmer.html,184,ADSENSE_READY,"word_count=184, overall_quality_score=1.6."
https://waterbalancetools.com/entities/skin-irritation,entities/skin-irritation.html,225,ADSENSE_REVIEW,"overall_quality_score=1.7, repetition_score=1 -- templated/repetitive content pattern."
https://waterbalancetools.com/entities/soda-ash,entities/soda-ash.html,226,ADSENSE_READY,"word_count=226, overall_quality_score=1.7."
https://waterbalancetools.com/entities/sodium-dichlor,entities/sodium-dichlor.html,218,ADSENSE_READY,"word_count=218, overall_quality_score=1.9."
https://waterbalancetools.com/entities/stabilizer,entities/stabilizer.html,218,ADSENSE_READY,"word_count=218, overall_quality_score=1.8."
